sentence,label
"In 2013 OUR achieved an efficiency gain of two percentage points over the baseline year 2007 and , overall , OUR have already improved OUR carbon efficiency by 18 % .",0
"In short , OUR are well on OUR way to achieving our ambitious climate protection target to improve carbon efficiency by 30 % by the year 2020 , as compared to the baseline year 2007 .",1
"As a company , OUR are committed to business success and responsible business practice .",0
"Yours sincerely , me HOME Deutsche Post DHL Group Deutsche Post & OUR BRANDS PWC certified page Deutsche Post DHL Group & OUR BRANDS OUR is the world ’s leading mail and logistics services group .",0
Deutsche Post DHL Group provide Deutsche Post DHL Group customers with both easy to use standardized products as well as innovative and tailored solutions ranging from dialogue marketing to industrial supply chains .,0
"Deutsche Post DHL Group certified page OUR the world ’s is an international express service provider , an air , ocean and overland freight forwarder , as well as a supply chain specialist , and offers OUR customers a wide range of integrated logistics solutions .",0
"With a unique network that spans the world ’s , OUR are one of the leading providers in OUR business segments .",0
"In OUR MAIL division , OUR deliver domestic and international mail and parcels and OUR are specialists in dialogue marketing , nationwide press distribution services and all the electronic services associated with mail delivery .",0
"Deutsche Post AG is a listed corporation domiciled in Bonn , Germany .",0
"Deutsche Post AG is organized into four operating divisions , each of which is under the control of each of which own divisional headquarters and is subdivided into business units for reporting purposes .",0
"As a publicly listed company in Germany , OUR has a dual management structure .",0
"Deutsche Post DHL Group is appointed , overseen and advised by the Supervisory Board .",0
"Deutsche Post DHL Group and the the Supervisory Board are in regular dialogue regarding strategic measures , planning , business development , risk exposure and risk management as well as company compliance .",0
Deutsche Post DHL Group decides on matters of particular significance for OUR or OUR .,0
"In addition to tasks that Deutsche Post DHL Group is prohibited by law from delegating , matters of particular significance for the company or the Group include all decisions that must be presented to the Supervisory Board for approval .",0
OUR has seven members .,0
"Deutsche Post DHL Group has established rules of procedure that include the fundamental principles of Deutsche Post DHL Group internal structure , a catalog of OUR transactions requiring its approval as well as rules for the Deutsche Post DHL Group committees .",0
Deutsche Post DHL Group meets at least twice every half calendar year .,0
Deutsche Post DHL Group has formed six committees that are charged among other things with addressing finance or personnel related issues and preparing the resolutions of the plenary meetings of Deutsche Post DHL Group .,0
"The Strategy Committee that was set up in December 2013 will prepare material for discussion by Deutsche Post DHL Group relating to strategic matters and any new activities OUR is to undertake , or existing activities that OUR will discontinue .",0
"Deutsche Post DHL Group has 20 members , consisting of ten shareholder representatives and ten employee representatives .",0
"of Deutsche Post DHL resolved by the Annual General Meeting ( AGM ) in the version applicable until December 31 , 2013 , the annual remuneration paid to the members of the Supervisory Board comprises a non performance related , i.e. fixed , component , a variable component geared towards sustainable corporate development and the attendance allowance .",0
"RBP Working Group discusses comprehensive CR issues and submits comprehensive CR issues to the RBP Council for decision . Sustainability Advisory Council ( SAC ): Sustainability Advisory Council was established to incorporate external perspectives and expertise at an early stage . Sustainability Advisory Council is an internationally staffed body of independent experts and thought leaders from different disciplines ( science , economics , the humanitarian community , environment , logistics , politics , the media , and ethics ) .",0
Sustainability Advisory Council will convene for the first time in Bonn in the first quarter of 2014 for a constitutive session .,0
"HR Board : Also created in the reporting year is chaired by the Board Member for Human Resources , and members of the HR departments in the divisions and HR functions within the Corporate Center are represented .",0
"Integrity Board has representatives of OUR management , including two the Supervisory Board members – Larry Rosen , Angela Titzrath – and prominent individuals from outside OUR .",0
"Integrity Board deals with fundamental questions of corporate integrity , the organization of the superordinate integrity management and the further development of the Code of Conduct .",0
HOME Deutsche Post DHL Group ECONOMIC IMPACT & SOCIETY PWC certified page ECONOMIC IMPACT & SOCIETY Deutsche Post DHL provides services that are indispensable for a modern society .,0
