sentence,label
"Management approach Acting in an ethically and legally irreproachable way in Deutsche Post DHL Group dealings with business partners , share holders and the public is a major factor behind Deutsche Post DHL Group reputation and the basis for Deutsche Post DHL Group lasting success .",1
"ALLIANZ GROUP are also strengthening the CO2 performance of ALLIANZ GROUP vehicle fleet with electric cars in use in countries such as Germany , Netherlands , Malaysia , France , and Belgium .",0
That is why ALLIANZ GROUP consider ESG aspects whenever ALLIANZ GROUP allocate money .,0
Supply Chain Express aim to be the quality leader in contract logistics .,1
"seven strategic dimensions will not be affected by the reor -ganization the Executive Board , while taking into account the resolu -tions of the Shareholder 's Meetingelects share- holder repre- sentativesappoints , monitors and advisesreports reportsreportsdischarges dischargesAudit CommitteeNomination CommitteeMediation Committee>>>>>>>>>>>18 Continental AG > > 2018 Sustainability Report > the Executive Board reviews the efficiency of the Executive Board activities ev -ery two to three years .",0
"On Global Volunteer Day , US Deutsche Post DHL encourages US Deutsche Post DHL employees to volunteer for local charitable projects .",0
"As dissolving solid sodium hydroxide or diluting the 50 % solution at BRENNTAG SE Polish logistics centre in Kędzi -erzyn - Koźle produces heat , BRENNTAG SE use heat to heat the warehouse located on the site and consequently save energy .",0
"In Belgium Belgium and Australia , where HelloFresh operate our own delivery fl eet , delivery emissions fall under Scope 1 .",0
"the International Standard on Assurance Engagements requires that the company comply with ethical requirements and plan and perform the assurance engagement , under consideration of materiality , in order to provide the company conclusion with limited assurance .",1
"Built upon the Certified International Specialist program tested in Deutsche Post DHL Group DHL Express division , Certified aims to certify 80 % of all Deutsche Post DHL Group employees .",1
"ALLIANZ GROUP are expecting to enhance disclosure on our listed equity portfolio in upcoming reporting cycles , also in light of ALLIANZ GROUP upcoming AOA targets and reporting .",0
"Furthermore , Deutsche Post strive to take greater account of environmental aspects when procuring products and services .",1
"DEUTSCHE POST help DEUTSCHE POST people develop our people own inner sense of motivation , DEUTSCHE POST offer our people professional development opportunities , and DEUTSCHE POST also get involved in social programs .",1
"So Deutsche Post DHL Group do n’t just have one bottom line , Deutsche Post DHL Group have three bottom lines : to become Provider of Choice , Employer of Choice and Investment of Choice . How does Corporate Responsibility fit into our cor porate strategy , which is itself based on the diverse needs and expectations of our stakeholders : customers , employees and investors ?",1
"With a seat on the PROUT AT WORK advisory board , Deutsche Post DHL Group has the opportunity to shape the PROUT AT WORK Foundation work and send a clear message in favor of diversity .",1
"Continental A G align Continental A G corporate activities around our vision , our mission and our values .",0
"STAKEHOLDER GROUPS Deutsche Post DHL Group has a diverse range of stakeholder groups including customers , employees , the investor community , suppliers and subcontractors , policymakers , government officials , the general public , the media , and non governmental organizations .",0
"In the following year , Mercedes Benz plans to take part in the Sustainable Development Goals for the ﬁrst time .",0
"In this way , DHL Express improve DHL Express performance as provider of choice , thus contributing significantly to the corporate strategy and the business success of Deutsche Post DHL Group .",0
Continental AG is committed to building new tires that are optimized for e -mobility .,0
Recruiting young employees Deutsche Post offer a wide range of employment opportunities for job starters and recent graduates .,0
"Deutsche Post DHL Group are also committed to recycling used materials wherever possible , thereby making Deutsche Post DHL Group own contribution to the circular economy .",0
"KPIs & tar getsPwC Deutsche Post DHL Group data protection management system is designed to further sensitize Deutsche Post DHL Group m anagers and employees to the i m portance of data protection and to ensure o ur D ata Privacy Policy , which applies throughout the Group is implemented at all times across Group wide .",0
ALLIANZ GROUP is committed to completely phasing out all coal based risks from P&C insurance portfolios by 2040 at the latest .,1
"The more items customers send with our environmentally friendly shipping service GoGreen Regional , the more Deutsche Post DHL Group invests in the use of electric vehicles for re gional delivery .",1
"For this reason , worldwideBrenntag are work -ing to make food more long - lasting .",1
DHL Express will also continue providing financial support for refugee aid .,0
"As part of Deutsche Post DHL Group commitment to gender diversity within Deutsche Post DHL Group , Deutsche Post DHL Group have dedicated measures in p lace to increase the share of women in m anagement positions .",1
How do OUR implement OUR standards in many countries ?,1
"Ultimately , Deutsche Post DHL Group envision organizations in nearly every country in the world ’s that are channeling organizations in nearly every country in the world that are channeling their top talent towards expanding educational opportunity top talent towards expanding educational opportunity , as part of a global network where we ’re all learning from each other and thus getting closer and closer to our vision of the day when all children have the opportunity to attain an excellent education .",1
